epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,80.1888,0.38273,0.25706,0.7912,0.97652,0.95315,0.97722,0.90973,0.3741,0.28893,0.79661,0.000495125,0.000495125,0.000495125
63,81.44,0.36529,0.24086,0.7762,0.97892,0.95318,0.97758,0.92546,0.31681,0.27741,0.78965,0.00048275,0.00048275,0.00048275
64,82.7844,0.34852,0.24089,0.77377,0.99538,0.94231,0.97379,0.91181,0.3192,0.27516,0.79068,0.000470375,0.000470375,0.000470375
65,84.0104,0.34635,0.23524,0.78143,0.9952,0.94231,0.97252,0.88359,0.3887,0.29584,0.7961,0.000458,0.000458,0.000458
66,85.262,0.36368,0.24116,0.78708,0.99221,0.94231,0.96925,0.90672,0.33567,0.28201,0.79355,0.000445625,0.000445625,0.000445625
67,86.5595,0.35996,0.24628,0.78484,0.99441,0.94231,0.97051,0.905,0.34499,0.28263,0.7914,0.00043325,0.00043325,0.00043325
68,87.7774,0.36365,0.24663,0.78566,0.98812,0.96084,0.96796,0.89413,0.36458,0.27167,0.79489,0.000420875,0.000420875,0.000420875
69,88.9755,0.36326,0.24864,0.78906,0.98996,0.96154,0.97012,0.89855,0.35684,0.26433,0.79384,0.0004085,0.0004085,0.0004085
70,90.1631,0.33328,0.22813,0.7872,0.99353,0.96154,0.9743,0.92482,0.30733,0.25336,0.78727,0.000396125,0.000396125,0.000396125
71,91.3544,0.33007,0.23024,0.78131,0.99502,0.96128,0.97345,0.92219,0.32105,0.26015,0.78702,0.00038375,0.00038375,0.00038375
72,92.5345,0.34497,0.23723,0.78478,0.99488,0.96154,0.97432,0.9255,0.31876,0.25413,0.78643,0.000371375,0.000371375,0.000371375
73,93.6874,0.32137,0.22847,0.76649,0.99445,0.96154,0.9754,0.92641,0.30895,0.25636,0.78533,0.000359,0.000359,0.000359
74,94.9385,0.31181,0.22437,0.78637,0.99369,0.96154,0.9754,0.92861,0.2953,0.24855,0.78587,0.000346625,0.000346625,0.000346625
75,96.1945,0.3013,0.21223,0.77292,0.99166,0.96154,0.9754,0.93168,0.29478,0.25892,0.78698,0.00033425,0.00033425,0.00033425
76,97.487,0.32393,0.22226,0.77832,0.99132,0.96154,0.97574,0.93041,0.29744,0.24561,0.78494,0.000321875,0.000321875,0.000321875
77,98.6624,0.30075,0.21559,0.78078,0.99185,0.96154,0.97736,0.93513,0.29556,0.23329,0.7846,0.0003095,0.0003095,0.0003095
78,99.9394,0.3063,0.21949,0.77455,0.99348,0.96214,0.97552,0.9322,0.28894,0.23045,0.78458,0.000297125,0.000297125,0.000297125
79,101.144,0.31207,0.21998,0.77549,0.99218,0.96196,0.97846,0.92606,0.29647,0.23773,0.78569,0.00028475,0.00028475,0.00028475
80,102.333,0.28774,0.2072,0.78974,0.99053,0.95855,0.97805,0.94248,0.2751,0.23811,0.78552,0.000272375,0.000272375,0.000272375
81,103.565,0.30393,0.21134,0.78355,0.99098,0.9575,0.97662,0.94171,0.28023,0.24226,0.78563,0.00026,0.00026,0.00026
82,104.736,0.3023,0.2226,0.77362,0.99323,0.9565,0.97539,0.93219,0.29665,0.23571,0.78469,0.000247625,0.000247625,0.000247625
83,105.91,0.29512,0.21245,0.77635,0.99411,0.95541,0.97511,0.92928,0.28634,0.24951,0.78371,0.00023525,0.00023525,0.00023525
84,107.095,0.29156,0.21151,0.78732,0.99383,0.9564,0.9743,0.93393,0.28428,0.24092,0.7845,0.000222875,0.000222875,0.000222875
85,108.245,0.29812,0.21512,0.78211,0.99323,0.95812,0.9743,0.92485,0.28581,0.2352,0.78514,0.0002105,0.0002105,0.0002105
86,109.432,0.30497,0.22073,0.79141,0.99099,0.95862,0.97432,0.925,0.29198,0.23369,0.78399,0.000198125,0.000198125,0.000198125
87,110.595,0.2796,0.20505,0.7682,0.9928,0.95478,0.97459,0.93473,0.27082,0.23776,0.78305,0.00018575,0.00018575,0.00018575
88,111.775,0.28152,0.20446,0.78292,0.99425,0.95443,0.97314,0.93086,0.27712,0.23794,0.78389,0.000173375,0.000173375,0.000173375
89,112.927,0.28425,0.20991,0.77763,0.99448,0.95544,0.97365,0.93167,0.28221,0.23533,0.78413,0.000161,0.000161,0.000161
