epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,1117.13,0.41299,0.22566,0.81093,0.99656,0.99008,0.99491,0.92682,0.41122,0.20089,0.8134,0.000134375,0.000134375,0.000134375
84,1130.5,0.40404,0.22058,0.80768,0.99647,0.99154,0.99491,0.93026,0.40163,0.19832,0.81049,0.000127306,0.000127306,0.000127306
85,1143.76,0.40207,0.21953,0.81039,0.9974,0.99318,0.99495,0.93003,0.39501,0.19551,0.80936,0.000120238,0.000120238,0.000120238
86,1157.03,0.39077,0.21429,0.80592,0.99691,0.99447,0.99497,0.9337,0.38419,0.19193,0.80613,0.000113169,0.000113169,0.000113169
87,1170.38,0.39394,0.21646,0.80749,0.99577,0.99338,0.99494,0.93217,0.3922,0.194,0.80655,0.0001061,0.0001061,0.0001061
88,1183.96,0.38921,0.21548,0.8053,0.99308,0.99447,0.99487,0.93151,0.39198,0.1921,0.8074,9.90318e-05,9.90318e-05,9.90318e-05
89,1197.51,0.38708,0.21589,0.80461,0.99348,0.99442,0.99493,0.93776,0.38259,0.19033,0.80447,9.19632e-05,9.19632e-05,9.19632e-05
90,1211.44,0.38212,0.21192,0.80649,0.99611,0.99326,0.99493,0.9362,0.37916,0.1893,0.80565,8.48946e-05,8.48946e-05,8.48946e-05
91,1235.88,0.33227,0.18855,0.79079,0.99623,0.99428,0.99498,0.93179,0.39275,0.19347,0.80921,7.7826e-05,7.7826e-05,7.7826e-05
92,1249.37,0.30527,0.1791,0.78811,0.99664,0.99421,0.99497,0.93461,0.38584,0.19117,0.80696,7.07574e-05,7.07574e-05,7.07574e-05
93,1262.8,0.29859,0.17606,0.78462,0.99642,0.99339,0.99497,0.93705,0.3719,0.18812,0.80415,6.36888e-05,6.36888e-05,6.36888e-05
94,1276.08,0.29547,0.17584,0.78282,0.99603,0.99473,0.99499,0.93816,0.36611,0.18318,0.80316,5.66202e-05,5.66202e-05,5.66202e-05
95,1289.07,0.28702,0.17259,0.78288,0.9964,0.99468,0.99497,0.93908,0.36943,0.18439,0.80378,4.95516e-05,4.95516e-05,4.95516e-05
96,1301.89,0.28152,0.17054,0.78039,0.996,0.99477,0.99498,0.94195,0.36294,0.18082,0.80224,4.2483e-05,4.2483e-05,4.2483e-05
97,1314.67,0.27935,0.17002,0.78115,0.99661,0.9946,0.99497,0.94392,0.35814,0.18007,0.80192,3.54144e-05,3.54144e-05,3.54144e-05
98,1327.4,0.2751,0.16757,0.78222,0.99652,0.99458,0.99498,0.9445,0.3582,0.18112,0.80191,2.83458e-05,2.83458e-05,2.83458e-05
99,1340.15,0.26772,0.16461,0.7829,0.99678,0.9938,0.99497,0.94315,0.35546,0.17977,0.8013,2.12772e-05,2.12772e-05,2.12772e-05
100,1352.81,0.26619,0.16287,0.78132,0.99649,0.99397,0.99497,0.94466,0.35202,0.17772,0.80089,1.42086e-05,1.42086e-05,1.42086e-05
