epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,568.511,0.33749,0.235,0.80874,0.98406,0.96566,0.97575,0.92473,0.33052,0.22423,0.81169,9.19632e-05,9.19632e-05,9.19632e-05
90,574.81,0.33058,0.23395,0.8032,0.9874,0.96523,0.97544,0.9192,0.34483,0.22654,0.81343,8.48946e-05,8.48946e-05,8.48946e-05
91,591.062,0.34183,0.21966,0.80686,0.98662,0.9617,0.97517,0.91459,0.36072,0.23306,0.81545,7.7826e-05,7.7826e-05,7.7826e-05
92,597.259,0.31946,0.2086,0.79795,0.98307,0.96421,0.97672,0.91843,0.35146,0.23158,0.81372,7.07574e-05,7.07574e-05,7.07574e-05
93,603.409,0.30831,0.2034,0.80028,0.98732,0.96186,0.97678,0.91781,0.34465,0.2264,0.81153,6.36888e-05,6.36888e-05,6.36888e-05
94,609.552,0.30073,0.20038,0.7946,0.98805,0.96194,0.97384,0.91897,0.34497,0.22714,0.81312,5.66202e-05,5.66202e-05,5.66202e-05
95,615.738,0.29201,0.19197,0.79191,0.98728,0.96174,0.97461,0.91872,0.34483,0.22828,0.81166,4.95516e-05,4.95516e-05,4.95516e-05
96,621.875,0.28865,0.19431,0.79294,0.98884,0.96155,0.97581,0.92495,0.32665,0.22376,0.80765,4.2483e-05,4.2483e-05,4.2483e-05
97,628.101,0.28759,0.19241,0.79208,0.98742,0.96248,0.97618,0.92374,0.32715,0.2181,0.80949,3.54144e-05,3.54144e-05,3.54144e-05
98,634.259,0.2813,0.18763,0.79035,0.98785,0.9627,0.97463,0.92282,0.32668,0.2199,0.80965,2.83458e-05,2.83458e-05,2.83458e-05
99,640.408,0.27742,0.19022,0.79308,0.98909,0.96139,0.97577,0.92473,0.3202,0.21617,0.80887,2.12772e-05,2.12772e-05,2.12772e-05
100,646.639,0.27315,0.18486,0.79198,0.98603,0.96434,0.97534,0.92374,0.32689,0.21668,0.80905,1.42086e-05,1.42086e-05,1.42086e-05
