epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,474.029,0.19027,0.14791,0.78274,0.99601,0.98081,0.98946,0.97217,0.18806,0.13279,0.7803,0.000162649,0.000162649,0.000162649
80,479.846,0.18704,0.14517,0.7822,0.9959,0.98586,0.99184,0.97024,0.21956,0.13114,0.78498,0.000155581,0.000155581,0.000155581
81,485.714,0.17904,0.14365,0.78239,0.99784,0.98115,0.99031,0.97782,0.16778,0.1185,0.77867,0.000148512,0.000148512,0.000148512
82,491.527,0.17903,0.13977,0.77944,0.99469,0.98722,0.99215,0.98485,0.14408,0.10687,0.77269,0.000141443,0.000141443,0.000141443
83,497.398,0.17216,0.1356,0.77923,0.99183,0.99075,0.99218,0.97951,0.17242,0.11757,0.78147,0.000134375,0.000134375,0.000134375
84,503.293,0.17235,0.13978,0.78053,0.99285,0.9926,0.99241,0.98386,0.16177,0.11127,0.77511,0.000127306,0.000127306,0.000127306
85,509.089,0.16886,0.13663,0.78263,0.99048,0.98811,0.9914,0.97667,0.18162,0.12655,0.77692,0.000120238,0.000120238,0.000120238
86,514.905,0.16539,0.13231,0.77825,0.98713,0.99495,0.99271,0.98093,0.1743,0.11424,0.77544,0.000113169,0.000113169,0.000113169
87,520.699,0.16487,0.13074,0.7789,0.99302,0.98889,0.99242,0.98196,0.16213,0.11277,0.77278,0.0001061,0.0001061,0.0001061
88,526.531,0.16792,0.13082,0.77947,0.98579,0.99758,0.99259,0.97096,0.20873,0.12175,0.78294,9.90318e-05,9.90318e-05,9.90318e-05
89,532.392,0.16261,0.12908,0.77522,0.99409,0.98814,0.99239,0.98351,0.16323,0.11068,0.77697,9.19632e-05,9.19632e-05,9.19632e-05
90,538.391,0.15985,0.12936,0.77956,0.9953,0.98824,0.99212,0.98415,0.15342,0.10806,0.77272,8.48946e-05,8.48946e-05,8.48946e-05
91,554.898,0.14266,0.10994,0.76189,0.99081,0.99091,0.99195,0.98657,0.14219,0.11016,0.77014,7.7826e-05,7.7826e-05,7.7826e-05
92,560.952,0.13307,0.10062,0.76423,0.98981,0.99394,0.99245,0.98251,0.16105,0.11088,0.77409,7.07574e-05,7.07574e-05,7.07574e-05
93,566.796,0.12709,0.09903,0.76161,0.98936,0.99335,0.99243,0.98089,0.16834,0.1122,0.77433,6.36888e-05,6.36888e-05,6.36888e-05
94,572.594,0.12493,0.09605,0.76235,0.9897,0.99369,0.99238,0.98596,0.14522,0.10488,0.77021,5.66202e-05,5.66202e-05,5.66202e-05
95,578.48,0.12066,0.09367,0.76083,0.98753,0.99362,0.9928,0.98539,0.14804,0.1047,0.77152,4.95516e-05,4.95516e-05,4.95516e-05
96,584.351,0.11728,0.0916,0.76108,0.99033,0.99192,0.99282,0.98674,0.1336,0.10081,0.76987,4.2483e-05,4.2483e-05,4.2483e-05
97,590.271,0.11607,0.09096,0.75935,0.99487,0.98687,0.99262,0.98474,0.14773,0.10358,0.77224,3.54144e-05,3.54144e-05,3.54144e-05
98,596.107,0.11408,0.09011,0.76037,0.99102,0.98687,0.99205,0.98655,0.13077,0.10396,0.76885,2.83458e-05,2.83458e-05,2.83458e-05
99,602.032,0.11101,0.08748,0.7624,0.98837,0.99293,0.99226,0.98472,0.14644,0.10435,0.77161,2.12772e-05,2.12772e-05,2.12772e-05
100,607.953,0.10902,0.08541,0.75616,0.99109,0.99091,0.99225,0.9864,0.13679,0.10133,0.77015,1.42086e-05,1.42086e-05,1.42086e-05
