epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,416.735,0.16225,0.12315,0.76608,0.99941,0.99426,0.995,0.9869,0.13093,0.10421,0.75385,0.0004085,0.0004085,0.0004085
70,422.784,0.16337,0.12556,0.76683,0.99944,0.99396,0.995,0.98671,0.13316,0.10642,0.75364,0.000396125,0.000396125,0.000396125
71,428.768,0.16144,0.12345,0.76665,0.99925,0.99414,0.995,0.98789,0.14089,0.10633,0.75428,0.00038375,0.00038375,0.00038375
72,434.821,0.1598,0.12151,0.76716,0.99931,0.99443,0.995,0.98797,0.11946,0.09414,0.75274,0.000371375,0.000371375,0.000371375
73,440.798,0.1581,0.11914,0.76098,0.99949,0.9943,0.995,0.98765,0.13473,0.10229,0.75301,0.000359,0.000359,0.000359
74,446.675,0.15662,0.11689,0.76468,0.99926,0.99448,0.995,0.9885,0.12131,0.09523,0.75261,0.000346625,0.000346625,0.000346625
75,452.554,0.15546,0.11962,0.76067,0.99958,0.99406,0.995,0.98633,0.12571,0.09967,0.75254,0.00033425,0.00033425,0.00033425
76,458.442,0.15106,0.11589,0.76394,0.99945,0.99399,0.995,0.98956,0.12462,0.09715,0.75284,0.000321875,0.000321875,0.000321875
77,464.347,0.15176,0.11386,0.76288,0.99924,0.99431,0.995,0.98924,0.11791,0.09573,0.75297,0.0003095,0.0003095,0.0003095
78,470.224,0.15105,0.1145,0.76338,0.99918,0.99448,0.995,0.9897,0.12381,0.0945,0.75241,0.000297125,0.000297125,0.000297125
79,476.112,0.14999,0.11514,0.7633,0.99929,0.99448,0.995,0.99091,0.11928,0.09449,0.75314,0.00028475,0.00028475,0.00028475
80,482.082,0.14532,0.1105,0.76408,0.9994,0.99448,0.995,0.98663,0.1438,0.10251,0.75399,0.000272375,0.000272375,0.000272375
81,488.075,0.14608,0.10992,0.76561,0.99946,0.99434,0.995,0.98654,0.13511,0.09974,0.75326,0.00026,0.00026,0.00026
82,493.968,0.14673,0.10928,0.76394,0.99948,0.99378,0.995,0.98986,0.11608,0.09122,0.7524,0.000247625,0.000247625,0.000247625
83,499.849,0.14713,0.10985,0.76567,0.99947,0.99448,0.995,0.9883,0.12036,0.09075,0.75274,0.00023525,0.00023525,0.00023525
84,505.741,0.14666,0.1107,0.76421,0.99786,0.99448,0.995,0.98714,0.12949,0.0947,0.75391,0.000222875,0.000222875,0.000222875
85,511.621,0.14271,0.10648,0.76191,0.99945,0.99443,0.995,0.98777,0.12087,0.0881,0.75296,0.0002105,0.0002105,0.0002105
86,517.488,0.13871,0.10072,0.76179,0.9995,0.99393,0.995,0.98797,0.12541,0.09008,0.75323,0.000198125,0.000198125,0.000198125
87,523.38,0.1392,0.10204,0.7642,0.9995,0.99405,0.995,0.98898,0.11502,0.08353,0.75267,0.00018575,0.00018575,0.00018575
88,529.273,0.13904,0.10155,0.7641,0.99843,0.99448,0.995,0.98882,0.12123,0.08548,0.753,0.000173375,0.000173375,0.000173375
89,535.297,0.138,0.10198,0.76533,0.99929,0.99448,0.995,0.98763,0.11936,0.08716,0.75327,0.000161,0.000161,0.000161
90,541.228,0.13632,0.10092,0.76482,0.9992,0.99448,0.995,0.989,0.11509,0.08377,0.75287,0.000148625,0.000148625,0.000148625
91,561.625,0.1183,0.09226,0.74489,0.99902,0.99448,0.995,0.98953,0.12168,0.08988,0.75406,0.00013625,0.00013625,0.00013625
92,567.568,0.12438,0.09372,0.76524,0.99897,0.99448,0.995,0.9891,0.11448,0.08524,0.75318,0.000123875,0.000123875,0.000123875
93,573.674,0.12231,0.09122,0.75693,0.99933,0.99442,0.995,0.98903,0.12052,0.08714,0.75256,0.0001115,0.0001115,0.0001115
94,579.881,0.11703,0.0889,0.76376,0.99885,0.99448,0.995,0.98752,0.12328,0.0872,0.75295,9.9125e-05,9.9125e-05,9.9125e-05
95,585.915,0.12476,0.09395,0.75771,0.99893,0.99448,0.995,0.98872,0.11923,0.08478,0.75306,8.675e-05,8.675e-05,8.675e-05
96,592.157,0.11792,0.08787,0.76305,0.99935,0.99448,0.995,0.9887,0.11265,0.07983,0.75236,7.4375e-05,7.4375e-05,7.4375e-05
97,598.14,0.11336,0.08379,0.75853,0.9995,0.99433,0.995,0.98878,0.11568,0.08178,0.75238,6.2e-05,6.2e-05,6.2e-05
98,604.124,0.1155,0.08565,0.75601,0.99927,0.99448,0.995,0.98869,0.11084,0.08072,0.75241,4.9625e-05,4.9625e-05,4.9625e-05
99,610.264,0.11008,0.0832,0.7619,0.99916,0.99448,0.995,0.98946,0.10805,0.0769,0.75241,3.725e-05,3.725e-05,3.725e-05
100,616.338,0.10714,0.07879,0.76097,0.99907,0.99448,0.995,0.98862,0.1066,0.07444,0.75262,2.4875e-05,2.4875e-05,2.4875e-05
