epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,137.908,0.40527,0.30489,0.81554,0.97349,0.92552,0.95198,0.8415,0.491,0.34013,0.8858,0.000162649,0.000162649,0.000162649
80,139.491,0.42374,0.30962,0.83046,0.98989,0.91664,0.95415,0.84646,0.46855,0.34468,0.88388,0.000155581,0.000155581,0.000155581
81,141.052,0.40452,0.30385,0.81912,0.97941,0.90849,0.94934,0.84302,0.4734,0.34673,0.88396,0.000148512,0.000148512,0.000148512
82,142.652,0.39928,0.30057,0.81615,0.96001,0.92597,0.95133,0.85021,0.46417,0.33016,0.87791,0.000141443,0.000141443,0.000141443
83,144.201,0.40137,0.29839,0.8203,0.96361,0.92576,0.95429,0.85209,0.4693,0.33421,0.88335,0.000134375,0.000134375,0.000134375
84,145.766,0.4007,0.29516,0.82244,0.97165,0.925,0.95445,0.84974,0.46778,0.33065,0.88271,0.000127306,0.000127306,0.000127306
85,147.314,0.3655,0.26883,0.81173,0.96894,0.92188,0.95542,0.85716,0.46177,0.33068,0.8799,0.000120238,0.000120238,0.000120238
86,148.972,0.38979,0.29036,0.823,0.98613,0.91712,0.95701,0.85545,0.45487,0.32686,0.88303,0.000113169,0.000113169,0.000113169
87,150.527,0.36938,0.27675,0.81699,0.96715,0.93587,0.95885,0.85248,0.46152,0.32902,0.88588,0.0001061,0.0001061,0.0001061
88,152.106,0.36355,0.27439,0.81688,0.9725,0.92576,0.95525,0.85836,0.45097,0.32706,0.8797,9.90318e-05,9.90318e-05,9.90318e-05
89,153.72,0.36037,0.26715,0.8155,0.97521,0.93079,0.95466,0.85228,0.45601,0.33512,0.87926,9.19632e-05,9.19632e-05,9.19632e-05
90,155.298,0.35314,0.26515,0.82114,0.98012,0.92002,0.955,0.85143,0.47623,0.34168,0.88637,8.48946e-05,8.48946e-05,8.48946e-05
91,167.028,0.37278,0.26032,0.81813,0.97713,0.92044,0.95603,0.85554,0.46335,0.32754,0.8808,7.7826e-05,7.7826e-05,7.7826e-05
92,168.582,0.34815,0.25911,0.82284,0.97683,0.91558,0.95343,0.84743,0.47289,0.33055,0.87939,7.07574e-05,7.07574e-05,7.07574e-05
93,170.132,0.34312,0.25358,0.80555,0.96972,0.92134,0.95332,0.85382,0.45652,0.33485,0.87552,6.36888e-05,6.36888e-05,6.36888e-05
94,171.749,0.35745,0.26046,0.8177,0.96438,0.93078,0.95491,0.85661,0.44282,0.33499,0.8702,5.66202e-05,5.66202e-05,5.66202e-05
95,173.288,0.32946,0.2443,0.81134,0.96895,0.92464,0.95371,0.85718,0.44999,0.33184,0.87397,4.95516e-05,4.95516e-05,4.95516e-05
96,174.876,0.33186,0.24249,0.80795,0.96198,0.93011,0.95244,0.85318,0.45792,0.32647,0.87532,4.2483e-05,4.2483e-05,4.2483e-05
97,176.402,0.32428,0.24517,0.80808,0.97105,0.92121,0.95302,0.85432,0.45381,0.3258,0.87389,3.54144e-05,3.54144e-05,3.54144e-05
98,177.947,0.32214,0.23337,0.79159,0.97263,0.92117,0.95446,0.85261,0.44867,0.3269,0.87288,2.83458e-05,2.83458e-05,2.83458e-05
99,179.456,0.32292,0.23653,0.80125,0.96919,0.92355,0.95478,0.8534,0.45048,0.32917,0.87414,2.12772e-05,2.12772e-05,2.12772e-05
100,180.986,0.31893,0.23575,0.80911,0.96246,0.93079,0.95541,0.85352,0.44977,0.32799,0.87519,1.42086e-05,1.42086e-05,1.42086e-05
